DATE,OPEN,HIGH,CLOSE,LOW,SHARES_TRADED
2019-04-02,11711.55,11729.35,11713.2,11655.85,386131413.0
2019-04-03,11735.3,11761.0,11643.95,11629.15,365760070.0
2019-04-04,11660.2,11662.55,11598.0,11559.2,349029830.0
2019-04-05,11638.4,11689.65,11665.95,11609.5,266665797.0
2019-04-08,11704.35,11710.3,11604.5,11549.1,260932608.0
2019-04-09,11612.05,11683.9,11671.95,11569.7,300467538.0
2019-04-10,11646.85,11680.05,11584.3,11571.75,359941110.0
2019-04-11,11592.55,11606.7,11596.7,11550.55,279775726.0
2019-04-12,11612.85,11657.35,11643.45,11578.8,246006184.0
2019-04-15,11667.0,11704.6,11690.35,11648.25,289996075.0
2019-04-16,11736.2,11810.95,11787.15,11731.55,354315040.0
2019-04-18,11856.15,11856.15,11752.8,11738.5,339653709.0
2019-04-22,11727.05,11727.05,11594.45,11583.95,260356055.0
2019-04-23,11612.95,11645.95,11575.95,11564.8,272544486.0
2019-04-24,11601.5,11740.85,11726.15,11578.85,335196513.0
2019-04-25,11735.7,11796.75,11641.8,11624.3,604360395.0
2019-04-26,11683.75,11762.9,11754.65,11661.75,333483764.0
2019-04-30,11748.75,11756.25,11748.15,11655.9,532630874.0
2019-05-02,11725.55,11789.3,11724.75,11699.55,380278045.0
2019-05-03,11722.6,11770.9,11712.25,11699.35,305519934.0
2019-05-06,11605.8,11632.55,11598.25,11571.35,299046480.0
2019-05-07,11651.5,11657.05,11497.9,11484.45,337495624.0
2019-05-08,11478.7,11479.1,11359.45,11346.95,372826025.0
2019-05-09,11322.4,11357.6,11301.8,11255.05,373028059.0
2019-05-10,11314.15,11345.8,11278.9,11251.05,387323416.0
2019-05-13,11258.7,11300.2,11148.2,11125.6,357586433.0
2019-05-14,11151.65,11294.75,11222.05,11108.3,398122725.0
2019-05-15,11271.7,11286.8,11157.0,11136.95,414174258.0
2019-05-16,11180.35,11281.55,11257.1,11143.35,350734572.0
2019-05-17,11261.9,11426.15,11407.15,11259.85,412109200.0
2019-05-20,11651.9,11845.2,11828.25,11591.7,452096261.0
2019-05-21,11863.65,11883.55,11709.1,11682.8,381038129.0
2019-05-22,11727.95,11784.8,11737.9,11682.4,355870667.0
2019-05-23,11901.3,12041.15,11657.05,11614.5,569030654.0
2019-05-24,11748.0,11859.0,11844.1,11658.1,374637415.0
2019-05-27,11855.5,11957.15,11924.75,11812.4,348356214.0
2019-05-28,11958.35,11958.55,11928.75,11864.9,598308334.0
2019-05-29,11905.8,11931.9,11861.1,11836.8,318068673.0
2019-05-30,11865.3,11968.55,11945.9,11859.4,421199867.0
2019-05-31,11999.8,12039.25,11922.8,11829.45,438879129.0
2019-06-03,11953.75,12103.05,12088.55,11920.1,315296955.0
2019-06-04,12052.65,12095.2,12021.65,12005.85,289221904.0
2019-06-06,12039.8,12039.8,11843.75,11830.25,415206942.0
2019-06-07,11865.2,11897.5,11870.65,11769.5,302455910.0
2019-06-10,11934.9,11975.05,11922.7,11871.75,303329445.0
2019-06-11,11959.85,12000.35,11965.6,11904.35,332181958.0
2019-06-12,11962.45,11962.45,11906.2,11866.35,283718253.0
2019-06-13,11873.9,11931.35,11914.05,11817.05,447901993.0
2019-06-14,11910.1,11911.85,11823.3,11797.7,390294634.0
2019-06-17,11844.0,11844.05,11672.15,11657.75,295528399.0
2019-06-18,11677.05,11727.2,11691.5,11641.15,365525622.0
2019-06-19,11744.45,11802.5,11691.45,11625.1,446933027.0
2019-06-20,11653.65,11843.5,11831.75,11635.05,442016954.0
2019-06-21,11827.6,11827.95,11724.1,11705.1,468430388.0
2019-06-24,11725.8,11754.0,11699.65,11670.2,277620788.0
2019-06-25,11681.0,11814.4,11796.45,11651.0,300476353.0
2019-06-26,11768.15,11871.85,11847.55,11757.55,327885018.0
2019-06-27,11860.85,11911.15,11841.55,11821.05,480169350.0
2019-06-28,11861.15,11871.7,11788.85,11775.5,303888701.0
2019-07-01,11839.9,11884.65,11865.6,11830.8,278415889.0
2019-07-02,11890.3,11917.45,11910.3,11814.7,363197036.0
2019-07-03,11932.15,11945.2,11916.75,11887.05,340527508.0
2019-07-04,11928.8,11969.25,11946.75,11923.65,333595172.0
2019-07-05,11964.75,11981.75,11811.15,11797.9,530720039.0
2019-07-08,11770.4,11771.9,11558.6,11523.3,464029444.0
2019-07-09,11531.6,11582.55,11555.9,11461.0,442520253.0
2019-07-10,11536.15,11593.7,11498.9,11475.65,337571014.0
2019-07-11,11561.45,11599.0,11582.9,11519.5,317257578.0
2019-07-12,11601.15,11639.55,11552.5,11538.6,359421182.0
2019-07-15,11614.75,11618.4,11588.35,11532.3,368788782.0
2019-07-16,11596.65,11670.05,11662.6,11573.95,480156167.0
2019-07-17,11670.75,11706.65,11687.5,11651.15,464827734.0
2019-07-18,11675.6,11677.15,11596.9,11582.4,498258158.0
2019-07-19,11627.95,11640.35,11419.25,11399.3,446049198.0
2019-07-22,11392.85,11398.15,11346.2,11301.25,516044335.0
2019-07-23,11372.25,11398.15,11331.05,11302.8,458931191.0
2019-07-24,11322.45,11359.75,11271.3,11229.8,413202832.0
2019-07-25,11290.4,11361.4,11252.15,11239.35,553676897.0
2019-07-26,11247.45,11307.6,11284.3,11210.05,522670420.0
2019-07-29,11307.5,11310.95,11189.2,11152.4,482862376.0
2019-07-30,11213.7,11267.45,11085.4,11072.65,479059399.0
2019-07-31,11034.05,11145.3,11118.0,10999.4,536694278.0
2019-08-01,11060.2,11076.75,10980.0,10881.0,499918953.0
2019-08-02,10930.3,11080.15,10997.35,10848.95,547416246.0
2019-08-05,10895.8,10895.8,10862.6,10782.6,506556609.0
2019-08-06,10815.4,11018.55,10948.25,10813.8,517891491.0
2019-08-07,10958.1,10975.65,10855.5,10835.9,548465787.0
2019-08-08,10899.2,11058.05,11032.45,10842.95,482471622.0
2019-08-09,11087.9,11181.45,11109.65,11062.8,538063563.0
2019-08-13,11139.4,11145.9,10925.85,10901.6,624634647.0
2019-08-14,11003.25,11078.15,11029.4,10935.6,511541716.0
2019-08-16,11043.65,11068.65,11047.8,10924.3,470909918.0
2019-08-19,11094.8,11146.9,11053.9,11037.85,369493161.0
2019-08-20,11063.9,11076.3,11017.0,10985.3,444715679.0
2019-08-21,11018.15,11034.2,10918.7,10906.65,557867906.0
2019-08-22,10905.3,10908.25,10741.35,10718.3,668193449.0
2019-08-23,10699.6,10862.55,10829.35,10637.15,667079625.0
2019-08-26,11000.3,11070.3,11057.85,10756.55,684141923.0
2019-08-27,11106.55,11141.75,11105.35,11049.5,685551267.0
2019-08-28,11101.3,11129.65,11046.1,10987.65,549954696.0
2019-08-29,10996.05,11021.1,10948.3,10922.4,649876160.0
2019-08-30,10987.8,11042.6,11023.25,10874.8,628154431.0
2019-09-03,10960.95,10967.5,10797.9,10772.7,483038985.0
2019-09-04,10790.4,10858.75,10844.65,10746.35,508784352.0
2019-09-05,10860.95,10920.1,10847.9,10816.0,595699267.0
2019-09-06,10883.8,10957.05,10946.2,10867.45,497214445.0
2019-09-09,10936.7,11028.85,11003.05,10889.8,412471067.0
2019-09-11,11028.5,11054.8,11035.7,11011.65,687140326.0
2019-09-12,11058.3,11081.75,10982.8,10964.95,551436050.0
2019-09-13,10986.8,11084.45,11075.9,10945.75,624305151.0
2019-09-16,10994.85,11052.7,11003.5,10968.2,434449776.0
2019-09-17,11000.1,11000.1,10817.6,10796.5,482013044.0
2019-09-18,10872.8,10885.15,10840.65,10804.85,519155072.0
2019-09-19,10845.2,10845.2,10704.8,10670.25,642599183.0
2019-09-20,10746.8,11381.9,11274.2,10691.0,1356767450.0
2019-09-23,11542.7,11694.85,11600.2,11471.35,882826741.0
2019-09-24,11590.7,11655.05,11588.2,11539.2,651722255.0
2019-09-25,11564.85,11564.95,11440.2,11416.1,629054640.0
2019-09-26,11469.85,11610.85,11571.2,11466.35,844465614.0
2019-09-27,11556.35,11593.6,11512.4,11499.75,650017280.0
2019-09-30,11491.15,11508.25,11474.45,11390.8,756848686.0
2019-10-01,11515.4,11554.2,11359.9,11247.9,1305415159.0
2019-10-03,11322.25,11370.4,11314.0,11257.35,1017479514.0
2019-10-04,11388.45,11400.3,11174.75,11158.35,928524450.0
2019-10-07,11196.2,11233.85,11126.4,11112.65,733198763.0
2019-10-09,11152.95,11321.6,11313.3,11090.15,741148639.0
2019-10-10,11280.5,11293.35,11234.55,11208.55,562017945.0
2019-10-11,11257.7,11362.9,11305.05,11189.4,737795150.0
2019-10-14,11335.9,11420.45,11341.15,11290.05,587579191.0
2019-10-15,11360.85,11462.35,11428.3,11342.1,527396180.0
2019-10-16,11464.95,11481.05,11464.0,11411.1,533468525.0
2019-10-17,11466.3,11599.1,11586.35,11439.65,797572398.0
2019-10-18,11580.3,11684.7,11661.85,11553.15,853440208.0
2019-10-22,11657.15,11714.35,11588.35,11573.65,867601307.0
2019-10-23,11596.2,11651.6,11604.1,11554.4,664159887.0
2019-10-24,11661.65,11679.6,11582.6,11534.65,700481662.0
2019-10-25,11646.15,11646.9,11583.9,11490.75,812027840.0
2019-10-27,11662.25,11672.4,11627.15,11604.6,161779004.0
2019-10-29,11643.95,11809.4,11786.85,11627.35,951722529.0
2019-10-30,11883.9,11883.95,11844.1,11784.45,725219760.0
2019-10-31,11890.45,11945.0,11877.45,11855.1,1414837250.0
2019-11-01,11886.6,11918.3,11890.6,11843.35,855338495.0
2019-11-04,11928.9,11989.15,11941.3,11905.35,823050457.0
2019-11-05,11974.6,11978.95,11917.2,11861.9,631952071.0
2019-11-06,11911.5,12002.9,11966.05,11850.25,603351290.0
2019-11-07,12021.1,12021.4,12012.05,11946.85,562963817.0
2019-11-08,11987.15,12034.15,11908.15,11888.75,789254360.0
2019-11-11,11879.2,11932.65,11913.45,11853.95,548979515.0
2019-11-13,11908.3,11946.8,11840.45,11823.2,659035969.0
2019-11-14,11858.75,11895.65,11872.1,11802.65,559494025.0
2019-11-15,11904.2,11973.65,11895.45,11879.25,580154179.0
2019-11-18,11915.15,11946.2,11884.5,11867.6,514352437.0
2019-11-19,11919.45,11958.85,11940.1,11881.75,613909679.0
2019-11-20,12004.75,12038.6,11999.1,11966.05,646661147.0
2019-11-21,12025.65,12028.2,11968.4,11956.9,557685781.0
2019-11-22,11967.3,11968.1,11914.4,11883.5,486815185.0
2019-11-25,11922.45,12084.5,12073.75,11919.75,534289467.0
2019-11-26,12110.2,12132.45,12037.7,12006.35,1201335831.0
2019-11-27,12068.5,12114.9,12100.7,12055.15,584226618.0
2019-11-28,12132.1,12158.8,12151.15,12099.95,620479403.0
2019-11-29,12146.2,12147.4,12056.05,12017.4,804430391.0
2019-12-02,12137.05,12137.15,12048.2,12023.7,720945335.0
2019-12-03,12067.65,12068.6,11994.2,11956.4,605789334.0
2019-12-04,11969.95,12054.7,12043.2,11935.3,747193818.0
2019-12-05,12071.25,12081.2,12018.4,11998.75,562228745.0
2019-12-06,12047.35,12057.05,11921.5,11888.85,609221205.0
2019-12-09,11939.1,11981.95,11937.5,11888.05,599115748.0
2019-12-10,11950.5,11953.2,11856.8,11844.7,650219487.0
2019-12-11,11867.35,11923.2,11910.15,11832.3,997655048.0
2019-12-12,11944.3,12005.5,11971.8,11934.0,752617138.0
2019-12-13,12026.4,12098.85,12086.7,12023.6,597712516.0
2019-12-16,12131.35,12134.65,12053.95,12046.3,437703921.0
2019-12-17,12082.45,12182.75,12165.0,12070.35,499585789.0
2019-12-18,12197.0,12237.7,12221.65,12163.45,518854651.0
2019-12-19,12223.4,12268.35,12259.7,12191.15,623049839.0
2019-12-20,12266.45,12293.9,12271.8,12252.75,810676090.0
2019-12-23,12235.45,12287.15,12262.75,12213.25,604782354.0
2019-12-24,12269.25,12283.7,12214.55,12202.1,470290298.0
2019-12-26,12211.85,12221.55,12126.55,12118.85,520326632.0
2019-12-27,12172.9,12258.45,12245.8,12157.9,383788556.0
2019-12-30,12274.9,12286.45,12255.85,12213.8,411084614.0
2019-12-31,12247.1,12247.1,12168.45,12151.8,426931711.0
2020-01-01,12202.15,12222.2,12182.5,12165.3,304078039.0
2020-01-02,12198.55,12289.9,12282.2,12195.25,407697594.0
2020-01-03,12261.1,12265.6,12226.65,12191.35,428770054.0
2020-01-06,12170.6,12179.1,11993.05,11974.2,396501419.0
2020-01-07,12079.1,12152.15,12052.95,12005.35,447818617.0
2020-01-08,11939.1,12044.95,12025.35,11929.6,445991640.0
2020-01-09,12153.15,12224.05,12215.9,12132.55,477469878.0
2020-01-10,12271.0,12311.2,12256.8,12213.2,660627930.0
2020-01-13,12296.7,12337.75,12329.55,12285.8,500968242.0
2020-01-14,12333.1,12374.25,12362.3,12308.7,616260555.0
2020-01-15,12349.4,12355.15,12343.3,12278.75,684352965.0
2020-01-16,12347.1,12389.05,12355.5,12315.8,395670245.0
2020-01-17,12328.4,12385.45,12352.35,12321.4,502060615.0
2020-01-20,12430.5,12430.5,12224.55,12216.9,491609317.0
2020-01-21,12195.3,12230.05,12169.85,12162.3,443976442.0
2020-01-22,12218.35,12225.05,12106.9,12087.9,526294513.0
2020-01-23,12123.75,12189.0,12180.35,12094.1,867653663.0
2020-01-24,12174.55,12272.15,12248.25,12149.65,593237908.0
2020-01-27,12197.1,12216.6,12119.0,12107.0,441158138.0
2020-01-28,12148.1,12163.55,12055.8,12024.5,478484057.0
2020-01-29,12114.9,12169.6,12129.5,12103.8,514362340.0
2020-01-30,12147.75,12150.3,12035.8,12010.6,538138743.0
2020-01-31,12100.4,12103.55,11962.1,11945.85,771278258.0
2020-02-01,11939.0,12017.35,11661.85,11633.3,537634767.0
2020-02-03,11627.45,11749.85,11707.9,11614.5,669815788.0
2020-02-04,11786.25,11986.15,11979.65,11783.4,560430291.0
2020-02-05,12005.85,12098.15,12089.15,11953.35,758032580.0
2020-02-06,12120.0,12160.6,12137.95,12084.65,565116236.0
2020-02-07,12151.15,12154.7,12098.35,12073.95,473475144.0
2020-02-10,12102.35,12103.55,12031.5,11990.75,525674715.0
2020-02-11,12108.4,12172.3,12107.9,12099.0,480491557.0
2020-02-12,12151.0,12231.75,12201.2,12144.3,412399174.0
2020-02-13,12219.55,12225.65,12174.65,12139.8,501510138.0
2020-02-14,12190.15,12246.7,12113.45,12091.2,623053270.0
2020-02-17,12131.8,12159.6,12045.8,12037.0,455412408.0
2020-02-18,12028.25,12030.75,11992.5,11908.05,677307424.0
2020-02-19,12090.6,12134.7,12125.9,12042.1,514030605.0
2020-02-20,12119.0,12152.0,12080.85,12071.45,502875583.0
2020-02-24,12012.55,12012.55,11829.4,11813.4,491224913.0
2020-02-25,11877.5,11883.05,11797.9,11779.9,461349973.0
2020-02-26,11738.55,11783.25,11678.5,11639.6,567990976.0
2020-02-27,11661.25,11663.85,11633.3,11536.7,609266324.0
2020-02-28,11382.0,11384.8,11201.75,11175.05,810523106.0
2020-03-02,11387.35,11433.0,11132.75,11036.25,681148567.0
2020-03-03,11217.55,11342.25,11303.3,11152.55,696919348.0
2020-03-04,11351.35,11356.6,11251.0,11082.15,798021596.0
2020-03-05,11306.05,11389.5,11269.0,11244.6,1353209029.0
2020-03-06,10942.65,11035.1,10989.45,10827.4,1811564187.0
2020-03-09,10742.05,10751.55,10451.45,10294.45,1566119057.0
2020-03-11,10334.3,10545.1,10458.4,10334.0,1219079693.0
2020-03-12,10039.95,10040.75,9590.15,9508.0,1344263317.0
2020-03-13,9107.6,10159.4,9955.2,8555.15,1389061775.0
2020-03-16,9587.8,9602.2,9197.4,9165.1,898523271.0
2020-03-17,9285.4,9403.8,8967.05,8915.6,936185892.0
2020-03-18,9088.45,9127.55,8468.8,8407.05,1517275761.0
2020-03-19,8063.3,8575.45,8263.45,7832.55,926508824.0
2020-03-20,8284.45,8883.0,8745.45,8178.2,1072263600.0
2020-03-23,7945.7,8159.25,7610.25,7583.6,654151814.0
2020-03-24,7848.3,8036.95,7801.05,7511.1,739354439.0
2020-03-25,7735.15,8376.75,8317.85,7714.75,738114713.0
2020-03-26,8451.0,8749.05,8641.45,8304.9,866534643.0
2020-03-27,8949.1,9038.9,8660.25,8522.9,801923401.0
2020-03-30,8385.95,8576.0,8281.1,8244.0,593953051.0
2020-03-31,8529.35,8678.3,8597.75,8358.0,713390935.0
2020-04-01,8584.1,8588.1,8253.8,8198.35,507509685.0
2020-04-03,8356.55,8356.55,8083.8,8055.8,697752438.0
2020-04-07,8446.3,8819.4,8792.2,8360.95,815245226.0
2020-04-08,8688.9,9131.7,8748.75,8653.9,897562690.0
2020-04-09,8973.05,9128.35,9111.9,8904.55,743036134.0
2020-04-13,9103.95,9112.05,8993.85,8912.4,644468815.0
2020-04-15,9196.4,9261.2,8925.3,8874.1,880159358.0
2020-04-16,8851.25,9053.75,8992.8,8821.9,720116479.0
2020-04-17,9323.45,9324.0,9266.75,9091.35,684910520.0
2020-04-20,9390.2,9390.85,9261.85,9230.8,726364699.0
2020-04-21,9016.95,9044.4,8981.45,8909.4,655122903.0
2020-04-22,9026.75,9209.75,9187.3,8946.25,734383388.0
2020-04-23,9232.35,9343.6,9313.9,9170.15,666650462.0
2020-04-24,9163.9,9296.9,9154.4,9141.3,659439249.0
2020-04-27,9259.7,9377.1,9282.3,9250.35,512793298.0
2020-04-28,9389.8,9404.4,9380.9,9260.0,614548983.0
2020-04-29,9408.6,9599.85,9553.35,9392.35,653026950.0
2020-04-30,9753.5,9889.05,9859.9,9731.5,931173802.0
2020-05-04,9533.5,9533.5,9293.5,9266.95,687487134.0
2020-05-05,9429.4,9450.9,9205.6,9190.75,725196178.0
2020-05-06,9226.8,9346.9,9270.9,9116.5,722185448.0
2020-05-07,9234.05,9277.85,9199.05,9175.9,708740416.0
2020-05-08,9376.95,9382.65,9251.5,9238.2,609053504.0
2020-05-11,9348.15,9439.9,9239.2,9219.95,704647074.0
2020-05-12,9168.85,9240.85,9196.55,9043.95,805458787.0
2020-05-13,9584.2,9584.5,9383.55,9351.1,846395245.0
2020-05-14,9213.95,9281.1,9142.75,9119.75,602555564.0
2020-05-15,9182.4,9182.4,9136.85,9050.0,575857112.0
2020-05-18,9158.3,9158.3,8823.25,8806.75,772983297.0
2020-05-19,8961.7,9030.35,8879.1,8855.3,762152894.0
2020-05-20,8889.15,9093.8,9066.55,8875.35,622308140.0
2020-05-21,9079.45,9178.55,9106.25,9056.1,631542699.0
2020-05-22,9067.9,9149.6,9039.25,8968.55,675759336.0
2020-05-26,9099.75,9161.65,9029.05,8996.65,654959960.0
2020-05-27,9082.2,9334.0,9314.95,9004.25,763492487.0
2020-05-28,9364.95,9511.25,9490.1,9336.5,837911425.0
2020-05-29,9422.2,9598.85,9580.3,9376.9,967005438.0
2020-06-01,9726.85,9931.6,9826.15,9706.95,794183122.0
2020-06-02,9880.85,9995.6,9979.1,9824.05,770192848.0
2020-06-03,10108.3,10176.2,10061.55,10035.55,794664422.0
2020-06-04,10054.25,10123.85,10029.1,9944.25,775106567.0
2020-06-05,10093.8,10177.8,10142.15,10040.75,987122302.0
2020-06-08,10326.75,10328.5,10167.45,10120.25,936485541.0
2020-06-09,10181.15,10291.15,10046.65,10021.45,754217460.0
2020-06-10,10072.6,10148.75,10116.15,10036.85,632383068.0
2020-06-11,10094.1,10112.05,9902.0,9885.05,715453486.0
2020-06-12,9544.95,9996.05,9972.9,9544.35,796306399.0
2020-06-15,9919.35,9943.35,9813.7,9726.35,716053036.0
2020-06-16,10014.8,10046.15,9914.0,9728.5,899895044.0
2020-06-17,9876.7,10003.6,9881.15,9833.8,685418390.0
2020-06-18,9863.25,10111.2,10091.65,9845.05,622895963.0
2020-06-19,10119.0,10272.4,10244.4,10072.65,892096343.0
2020-06-22,10318.75,10393.65,10311.2,10277.6,685385093.0
2020-06-23,10347.95,10484.7,10471.0,10301.75,669195109.0
2020-06-24,10529.25,10553.15,10305.3,10281.95,854799801.0
2020-06-25,10235.55,10361.8,10288.9,10194.5,994190886.0
2020-06-26,10378.9,10409.85,10383.0,10311.25,671910159.0
2020-06-29,10311.95,10337.95,10312.4,10223.6,574544482.0
2020-06-30,10382.6,10401.05,10302.1,10267.35,556238560.0
2020-07-01,10323.8,10447.05,10430.05,10299.6,573550127.0
2020-07-02,10493.05,10598.2,10551.7,10485.55,597423931.0
2020-07-03,10614.95,10631.3,10607.35,10562.65,525190704.0
2020-07-06,10723.85,10811.4,10763.65,10695.1,571212914.0
2020-07-07,10802.85,10813.8,10799.65,10689.7,636764929.0
2020-07-08,10818.65,10847.85,10705.75,10676.55,767941333.0
2020-07-09,10755.55,10836.85,10813.45,10733.0,618652409.0
2020-07-10,10764.1,10819.4,10768.05,10713.0,590705425.0
2020-07-13,10851.85,10894.05,10802.7,10756.05,554050579.0
2020-07-14,10750.85,10755.65,10607.35,10562.9,532368699.0
2020-07-15,10701.0,10827.45,10618.2,10577.75,715901258.0
2020-07-16,10706.2,10755.3,10739.95,10595.2,694402635.0
2020-07-17,10752.0,10933.45,10901.7,10749.65,676881092.0
2020-07-20,10999.45,11037.9,11022.2,10953.0,554306867.0
2020-07-21,11126.1,11179.55,11162.25,11113.25,771998838.0
2020-07-22,11231.2,11238.1,11132.6,11056.55,765074288.0
2020-07-23,11135.0,11239.8,11215.45,11103.15,621575333.0
2020-07-24,11149.95,11225.4,11194.15,11090.3,678935175.0
2020-07-27,11225.0,11225.0,11131.8,11087.85,588148687.0
2020-07-28,11154.1,11317.75,11300.55,11151.4,683891350.0
2020-07-29,11276.9,11341.4,11202.85,11149.75,600726301.0
2020-07-30,11254.3,11299.95,11102.15,11084.95,677761342.0
2020-07-31,11139.5,11150.4,11073.45,11026.65,642560311.0
2020-08-03,11057.55,11058.05,10891.6,10882.25,680929323.0
2020-08-04,10946.65,11112.25,11095.25,10908.1,625738313.0
2020-08-05,11155.75,11225.65,11101.65,11064.05,667639446.0
2020-08-06,11185.7,11256.8,11200.15,11127.3,600374615.0
2020-08-07,11186.65,11231.9,11214.05,11142.05,452629891.0
2020-08-10,11270.25,11337.3,11270.15,11238.0,491999534.0
2020-08-11,11322.25,11373.6,11322.5,11299.15,586084846.0
2020-08-12,11289.0,11322.0,11308.4,11242.65,609858960.0
2020-08-13,11334.85,11359.3,11300.45,11269.95,562355175.0
2020-08-14,11353.3,11366.25,11178.4,11111.45,645109756.0
2020-08-17,11248.9,11267.1,11247.1,11144.5,633963958.0
2020-08-18,11259.8,11401.7,11385.35,11253.15,579242492.0
2020-08-19,11452.15,11460.35,11408.4,11394.1,626217997.0
2020-08-20,11317.45,11361.45,11312.2,11289.8,791587770.0
2020-08-21,11409.65,11418.5,11371.6,11362.2,668719170.0
2020-08-24,11412.0,11497.25,11466.45,11410.65,532900535.0
2020-08-25,11513.1,11525.9,11472.25,11423.35,638152608.0
2020-08-26,11512.85,11561.75,11549.6,11461.85,743442521.0
2020-08-27,11609.3,11617.35,11559.25,11540.6,719776490.0
2020-08-28,11602.95,11686.05,11647.6,11589.4,806997707.0
2020-08-31,11777.55,11794.25,11387.5,11325.85,1371789450.0
2020-09-01,11464.3,11553.55,11470.25,11366.9,783769555.0
2020-09-02,11478.55,11554.75,11535.0,11430.4,593494423.0
2020-09-03,11566.2,11584.95,11527.45,11507.65,607115212.0
2020-09-04,11354.4,11452.05,11333.85,11303.65,681338905.0
2020-09-07,11359.6,11381.15,11355.05,11251.7,560322964.0
2020-09-08,11378.55,11437.25,11317.35,11290.45,572239350.0
2020-09-09,11218.6,11298.15,11278.0,11185.15,728880693.0
2020-09-10,11363.3,11464.05,11449.25,11327.4,679419973.0
2020-09-11,11447.8,11493.5,11464.45,11419.9,554789157.0
2020-09-14,11540.15,11568.9,11440.05,11383.55,642270123.0
2020-09-15,11487.2,11535.95,11521.8,11442.25,506667239.0
2020-09-16,11538.45,11618.1,11604.55,11516.75,527804775.0
2020-09-17,11539.4,11587.2,11516.1,11498.5,517729494.0
2020-09-18,11584.1,11584.1,11504.95,11446.1,764154094.0
2020-09-21,11503.8,11535.25,11250.55,11218.5,602851737.0
2020-09-22,11301.75,11302.2,11153.65,11084.65,672249921.0
2020-09-23,11258.75,11259.55,11131.85,11024.4,714925847.0
2020-09-24,11011.0,11015.3,10805.55,10790.2,706139506.0
2020-09-25,10910.4,11072.6,11050.25,10854.85,559597322.0
2020-09-28,11140.85,11239.35,11227.55,11099.85,472777324.0
2020-09-29,11288.6,11305.4,11222.4,11181.0,498295735.0
2020-09-30,11244.45,11295.4,11247.55,11184.55,499343849.0
2020-10-01,11364.45,11428.6,11416.95,11347.05,447740006.0
2020-10-05,11487.8,11578.05,11503.35,11452.3,530597393.0
2020-10-06,11603.45,11680.3,11662.4,11564.3,561444728.0
2020-10-07,11679.25,11763.05,11738.85,11629.35,513367516.0
2020-10-08,11835.4,11905.7,11834.6,11791.15,608768573.0
2020-10-09,11852.05,11938.6,11914.2,11805.2,611079482.0
2020-10-12,11973.55,12022.05,11930.95,11867.2,522627571.0
2020-10-13,11934.65,11988.2,11934.5,11888.9,458304851.0
2020-10-14,11917.4,11997.2,11971.05,11822.15,569245407.0
2020-10-15,12023.45,12025.45,11680.35,11661.3,608865041.0
2020-10-16,11727.4,11789.75,11762.45,11667.85,555764762.0
2020-10-19,11879.2,11898.25,11873.05,11820.4,541420990.0
2020-10-20,11861.0,11949.25,11896.8,11837.25,453560934.0
2020-10-21,11958.55,12018.65,11937.65,11775.75,623658140.0
2020-10-22,11890.0,11939.55,11896.45,11823.45,544901152.0
2020-10-23,11957.9,11974.55,11930.35,11908.75,502340361.0
2020-10-26,11937.4,11942.85,11767.75,11711.7,519815905.0
2020-10-27,11807.1,11899.05,11889.4,11723.0,616318543.0
2020-10-28,11922.6,11929.4,11729.6,11684.85,704018608.0
2020-10-29,11633.3,11744.15,11670.8,11606.45,554959844.0
2020-10-30,11678.45,11748.95,11642.4,11535.45,553672805.0
2020-11-02,11697.35,11725.65,11669.15,11557.4,568434165.0
2020-11-03,11734.45,11836.2,11813.5,11723.3,674303605.0
2020-11-04,11783.35,11929.65,11908.5,11756.4,667290347.0
2020-11-05,12062.4,12131.1,12120.3,12027.6,632455414.0
2020-11-06,12156.65,12280.4,12263.55,12131.85,576837602.0
2020-11-09,12399.4,12474.05,12461.05,12367.35,553449924.0
2020-11-10,12556.4,12643.9,12631.1,12475.25,847450692.0
2020-11-11,12680.6,12769.75,12749.15,12571.1,880475468.0
2020-11-12,12702.15,12741.15,12690.8,12624.85,622017762.0
2020-11-13,12659.7,12735.95,12719.95,12607.7,513948665.0
2020-11-14,12823.35,12828.7,12780.25,12749.45,107868139.0
2020-11-17,12932.5,12934.05,12874.2,12797.1,707676873.0
2020-11-18,12860.1,12948.85,12938.25,12819.35,731321438.0
2020-11-19,12839.5,12963.0,12771.7,12745.75,768751782.0
2020-11-20,12813.4,12892.45,12859.05,12730.25,663997267.0
2020-11-23,12960.3,12968.85,12926.45,12825.7,633117401.0
2020-11-24,13002.6,13079.1,13055.15,12978.0,571864976.0
2020-11-25,13130.0,13145.85,12858.4,12833.65,679005507.0
2020-11-26,12906.45,13018.0,12987.0,12790.4,549798925.0
2020-11-27,13012.05,13035.3,12968.95,12914.3,1162360673.0
2020-12-01,13062.2,13128.4,13109.05,12962.8,583633902.0
2020-12-02,13121.4,13128.5,13113.75,12983.55,717711761.0
2020-12-03,13215.3,13216.6,13133.9,13107.9,713688035.0
2020-12-04,13177.4,13280.05,13258.55,13152.85,640514315.0
2020-12-07,13264.85,13366.65,13355.75,13241.95,591722966.0
2020-12-08,13393.85,13435.45,13392.95,13311.05,543165361.0
2020-12-09,13458.1,13548.9,13529.1,13449.6,502605319.0
2020-12-10,13488.5,13503.55,13478.3,13399.3,553402501.0
2020-12-11,13512.3,13579.35,13513.85,13402.85,787707481.0
2020-12-14,13571.45,13597.5,13558.15,13472.45,558390043.0
